"","X1","X2"
"8536",8536,"1111110110111111111111101111001001110100011000111111011111011111010101111111000101011011110111111111"
"8537",8537,"1111101110111101101011101011101110010001011000111111000111111111011100001101001101111111111001111010"
"8538",8538,"1111110111111111111101011101101110111001111111111111110110111111110111101101011111011111111011111101"
"8539",8539,"1010001100100101110010011000000100000001110010001000010100001100100100111001000001100101000001000001"
"8540",8540,"0000010100001000101100010100100000000000110100000000001100001011000100010000000100010001010000000001"
"8541",8541,"1011000110001111101101011000100000011000110000001010011100001001100111111000000101100011000001000000"
"8542",8542,"1011111111111101111011111111011111111001101001101111110111111111011100111101010101111111111101111111"
"8543",8543,"1011110110111101111111111111001111100000111100101111111111111001110111111100000101001011110001111000"
"8544",8544,"1010000100110000000001000000000000010000000100101100101110011000001110000000000010010001000000000000"
"8545",8545,"1011000000110001000001011010000100000100000010011010000010000001110001010001000001000000000000000000"
"8546",8546,"1000000100111000011011011100000000110000000000001000001100101010010100010000000000011001000000010000"
"8547",8547,"0011000110010110111111111001000100101000111100111011111100101011111101011010010101011101100010010101"
"8548",8548,"1001010110110111111011111111110111111001011001111000010110111011110010001100100001010011110000100001"
"8549",8549,"0011000111111110111011111001000010011101110000101111000100100010010101110100011111011111101010111101"
"8550",8550,"1010000100101001111001011100000000010100010000101000110101101010101100000000000001001001010010000000"
"8551",8551,"1111111111111111111111011011111111111101111111111111101111111110111111111111111111111111111111111011"
"8552",8552,"1111110101110111111011111111111111111111111111111111111111111111111111001111011111101111111111111111"
"8553",8553,"1011110110000001011011011101000000011000010000011010110000001101101001011000011100001010100100000000"
"8554",8554,"1011100100111101010011010000000000000000010110001100011100001010011000001000000000010100000101011000"
"8555",8555,"1111100100001110010011011100110011001100010010011111011101110000111101111001011101001011000100010110"
"8556",8556,"0000000000011000011000010000100000000000000100001000000100000000000100010000100111000000010001000000"
"8557",8557,"1011111111011111111111111111111111111000101011111011110111111111111111111111111101111111111011111110"
"8558",8558,"1001000110110001001111111010000010100100001000101110100110101010101101010000011001100111000001100100"
"8559",8559,"1010000110001101111111111011110000101000011000111011010100011111110000101011000101011101110111010100"
"8560",8560,"1111011110111111111111111101100111111001011101111111110110011110010111111111111101111110110011111111"
"8561",8561,"0000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000"
"8562",8562,"1011100101011110001111011011001100110001010111111010001111011010111101111011010011111011100001011111"
"8563",8563,"0001110100101100011001011100000010110000011100111100111101001011111101011000000001011010100011110001"
"8564",8564,"0010000000000000000000100100000000000100000010100000000100000000001100000000000001000001010000000000"
"8565",8565,"0011010110010111011001011001011000101111011100101111111110101011111100101010011111111111010011111101"
"8566",8566,"1000000000100000001010000000000000000000000000001000001110000000000010011000000000000000010001000000"
"8567",8567,"1011000110111100111011111000100000110000100000101111110110111011001101011000100001011100111110010001"
"8568",8568,"0010100100000100000000011101000000000000010100001010000110001001000000000000010000000000000000000000"
"8569",8569,"1111010110010101011111010001000000000100010110101000101101011010111100111001001101011001001100010000"
"8570",8570,"1011000011011011111111111101010101000000101110101111011111111011011110011010001000010010111101111001"
"8571",8571,"1111000110111101011111011111111110100101011101111101111111111010011000011011101100111111111101010101"
"8572",8572,"0000000000101010010001001000000000100100000000001000000100000000001000000000010000000000010000000000"
"8573",8573,"0001000100010100011001011010000010000001110000001000000101101010010001000000000100001000110000000001"
"8574",8574,"1111101110110101011111111010000000100000010100111101101110011010110111001000000001000111110100000011"
"8575",8575,"0001010000000100011111010000000000101100000100001000000100101010100100011001000000010000010110001100"
"8576",8576,"1000000100101101001001111100000000010100110100011000011000001010001000000101001011000000010000000001"
"8577",8577,"0100000100000100000011111100010000010000000100001000010101000010000000000000100000001000000000000000"
"8578",8578,"0000000000010110011001100100000000100000010000101000010010000001000101010000000000001000000000000000"
"8579",8579,"0011000110100010111001011101000100010000000110011000000100000010010101110001000011001111110000001000"
"8580",8580,"1000000100000100111111110100000010000000000000001000010100000011100101000000000000011001110110010101"
"8581",8581,"0000000010000000000000010010000000000000000110000000001000000001000100000000000100010000000000000000"
"8582",8582,"1011110100111111111111111111111010110000011100111011111111011010111101111111101101111111100101111110"
"8583",8583,"0011000110111101000001011100100000000000010100000000000010001011000100101111010001000001000010000001"
"8584",8584,"0011001100101101010111011000000000100000000000101000000110101000101001000000000001000100111000110001"
"8585",8585,"0000000000000010000001011100000000010000010000001100000100000001001000010000000000010000000000001000"
"8586",8586,"1011011110111111111111110111101010010001111101101011101111101011101011110111011111111101110000111011"
"8587",8587,"1111111110111111011011011101111010111100011111111011100111111111110111111111111111101011111101011111"
"8588",8588,"0011010010111000011001001110000000110101100010101000110110011110000100001010000000011001000000000000"
"8589",8589,"0011111111111110110111111111111111011000111110111011101110111011111111011110110011001111111110111011"
"8590",8590,"0001001110111111011111111101100000110100010110101110010111001000000011010011010010110101100100010011"
"8591",8591,"1111111111111111111111111111111111111011111011111111100111111111111101111111111001111111111111111111"
"8592",8592,"1000000000111000000111101001000010100001000000001100010100000000100001000000000100011001000000000001"
"8593",8593,"1011111100111101111111011111101010110001111011011011011110111110111100101011111101111111111011001101"
"8594",8594,"1011000011111100111111011001001011111101001011101011110101111011011111001111010001001001000101011111"
"8595",8595,"0000000000010000001010001000000000000000000000001000100110000000000000000001000000000000000000001000"
"8596",8596,"0011000100110110010011111001000011110000110100111100110110101000100111101000000001011111000011110100"
"8597",8597,"1011000000000001111001101100000011000000001101001010011101001000000111001000001000000111111010000010"
"8598",8598,"0010100100011001011011111001010000011001110110111100000110001010100101101000110001011101110000000001"
"8599",8599,"0000010100111000001011110001100000000000010000001000111110001001001100010000000101001001000000001000"
"8600",8600,"1011100110111010111011111001111000010111100100111010010111111010010111101000110101011111101000010100"
"8601",8601,"0010000010000100001011101100100000000000000000001100000100000000000000000000000000010010000010000000"
"8602",8602,"1111111111111101111111111111111111111111011111111111111111111111111111111111111111111111111111111111"
"8603",8603,"1000000100011100100101111100100000100001010000101010011100010010100001010011100000010001010010001000"
"8604",8604,"1111111111111101011111011101111110111101111111111111111110111011111111111101110101101110101001111111"
"8605",8605,"0011001111011100111011111111111011111100111110111011110110111011111111111101100111000111100110011001"
"8606",8606,"1010000100000000010110011100100000001000000010001010101110001000001000001000010100001000000000010000"
"8607",8607,"1001000100011001011111011101100000111000001100101010011001111010011000010110000101101001010000010001"
"8608",8608,"0000000000101000100100111000000000010110000111101100110100001010010101001000000101100001000000001000"
"8609",8609,"1011100100111100011101011101101111111111111110111111110111111011111111011100001101110111111001110111"
"8610",8610,"1001001110111110011011011001000110010000100011111011101100101011110110101101000101011000001100001101"
